borrow_id,request_id,hold_id,borrow_date,return_id
683,1383,,2023-12-23 04:03:01,
684,1384,,2023-12-23 14:12:26,
685,1385,,2023-12-18 17:11:26,
686,1386,,2023-12-28 11:03:08,
687,1387,,2023-12-18 14:20:21,
688,1388,,2023-12-22 04:35:29,
689,1389,,2023-12-29 11:43:58,
690,1390,,2023-12-29 06:26:08,
691,1391,,2023-12-30 09:02:12,
692,1392,,2023-12-18 01:57:32,
693,1393,,2023-12-28 18:22:05,
694,1394,,2023-12-22 18:13:59,
695,1395,,2023-12-28 05:21:05,
696,1396,,2023-12-20 11:05:25,
697,1397,,2023-12-21 08:50:12,
698,1398,,2023-12-27 07:54:40,
699,1399,,2023-12-28 02:53:57,
700,1400,,2023-12-23 17:37:40,
701,1401,,2023-12-19 16:19:27,
702,1402,,2023-12-23 21:54:18,
703,1403,,2023-12-25 08:39:27,
704,1404,,2023-12-30 16:09:47,
705,1405,,2023-12-26 08:58:54,
706,1406,,2023-12-20 06:54:19,
707,1407,,2023-12-23 04:37:12,
708,1408,,2023-12-21 14:34:22,
709,1409,,2023-12-21 01:25:21,
710,1410,,2023-12-18 18:39:54,
711,1411,,2023-12-30 17:57:53,
712,1412,,2023-12-21 11:49:10,
713,1413,,2023-12-26 18:45:13,
714,1414,,2023-12-20 23:26:37,
715,1415,,2023-12-19 23:11:24,
716,1416,,2023-12-26 06:26:15,
717,1417,,2023-12-28 09:49:15,
718,1418,,2023-12-20 19:57:30,
719,1419,,2023-12-19 16:10:43,
720,1420,,2023-12-29 15:08:37,
721,1421,,2023-12-29 15:16:45,
722,1422,,2023-12-31 03:31:12,
723,1423,,2023-12-28 22:58:58,
724,1424,,2023-12-23 18:09:43,
725,1425,,2023-12-22 19:06:32,
726,1426,,2023-12-24 09:43:01,
727,1427,,2023-12-27 07:36:35,
728,1428,,2023-12-22 03:49:15,
729,1429,,2023-12-29 10:20:15,
730,1430,,2023-12-26 08:02:49,
731,1431,,2023-12-28 05:43:22,
732,1432,,2023-12-21 02:32:39,
733,1433,,2023-12-28 09:50:31,
734,1434,,2023-12-26 13:39:20,
735,1435,,2023-12-29 04:08:52,
736,1436,,2023-12-24 13:27:28,
737,1437,,2023-12-27 17:32:41,
738,1438,,2023-12-24 05:33:09,
739,1439,,2023-12-28 04:03:15,
740,1440,,2023-12-22 22:51:54,
741,1441,,2023-12-22 06:20:18,
742,1442,,2023-12-31 11:42:28,
743,1443,,2023-12-18 20:50:13,
744,1444,,2023-12-23 18:30:56,
745,1445,,2023-12-19 20:22:11,
746,1446,,2023-12-25 04:08:59,
747,1447,,2023-12-27 04:19:26,
748,1448,,2023-12-26 09:14:25,
749,1449,,2023-12-20 12:15:36,
750,1450,,2023-12-29 23:53:49,
751,1451,,2023-12-28 08:55:19,
752,1452,,2023-12-23 07:44:17,
753,1453,,2023-12-23 05:25:35,
754,1454,,2023-12-26 09:11:22,
755,1455,,2023-12-27 21:36:34,
756,1456,,2023-12-30 05:55:14,
757,1457,,2023-12-24 15:04:18,
758,1458,,2023-12-24 22:59:31,
759,1459,,2023-12-26 19:13:17,
760,1460,,2023-12-22 00:55:07,
761,1461,,2023-12-30 01:06:50,
762,1462,,2023-12-23 06:53:44,
763,1463,,2023-12-27 16:08:12,
764,1464,,2023-12-22 11:57:58,
765,1465,,2023-12-21 17:54:40,
766,1466,,2023-12-22 18:38:50,
767,1467,,2023-12-22 11:11:08,
768,1468,,2023-12-29 18:05:26,
769,1469,,2023-12-19 11:44:15,
770,1470,,2023-12-30 18:56:50,
771,1471,,2023-12-23 05:27:19,
772,1472,,2023-12-18 21:27:09,
773,1473,,2023-12-30 08:26:39,
774,1474,,2023-12-25 12:56:25,
775,1475,,2023-12-25 23:30:02,
776,1476,,2023-12-18 01:44:26,
777,1477,,2023-12-28 03:19:30,
778,1478,,2023-12-20 02:55:24,
779,1479,,2023-12-19 19:34:44,
780,1480,,2023-12-22 13:04:46,
781,1481,,2023-12-29 04:48:21,
782,1482,,2023-12-21 05:30:52,
783,1483,,2023-12-20 10:09:03,
784,1484,,2023-12-24 16:32:15,
785,1485,,2023-12-28 04:43:02,
786,1486,,2023-12-27 07:49:04,
787,1487,,2023-12-24 07:59:22,
788,1488,,2023-12-20 04:35:40,
789,1489,,2023-12-18 01:13:14,
790,1490,,2023-12-29 10:39:30,
791,1491,,2023-12-28 02:44:15,
792,1492,,2023-12-31 20:15:38,
793,1493,,2023-12-23 07:15:50,
794,1494,,2023-12-20 22:55:11,
795,1495,,2023-12-31 02:28:39,
796,1496,,2023-12-22 11:18:43,
797,1497,,2023-12-28 02:04:53,
798,1498,,2023-12-19 04:48:28,
799,1499,,2023-12-20 23:49:36,
800,1500,,2023-12-27 17:17:17,
801,1501,,2023-12-25 20:35:06,
802,1502,,2023-12-26 22:53:26,
803,1503,,2023-12-18 16:46:40,
804,1504,,2023-12-27 05:46:25,
805,1505,,2023-12-31 04:46:36,
806,1506,,2023-12-24 07:22:14,
807,1507,,2023-12-29 20:17:05,
808,1508,,2023-12-24 09:14:17,
809,1509,,2023-12-21 20:58:19,
810,1510,,2023-12-26 00:38:05,
811,1511,,2023-12-31 21:16:37,
812,1512,,2023-12-18 06:15:02,
813,1513,,2023-12-27 15:12:18,
814,1514,,2023-12-19 06:30:09,
815,1515,,2023-12-20 00:10:11,
816,1516,,2023-12-31 13:05:23,
817,1517,,2023-12-22 17:18:42,
818,1518,,2023-12-18 12:12:42,
819,1519,,2023-12-25 03:18:18,
820,1520,,2023-12-30 15:55:22,
821,1521,,2023-12-24 14:13:23,
822,1522,,2023-12-25 20:06:00,
823,1523,,2023-12-20 12:47:23,
824,1524,,2023-12-24 12:55:29,
825,1525,,2023-12-29 22:41:49,
826,1526,,2023-12-22 11:47:34,
827,1527,,2023-12-26 05:17:28,
828,1528,,2023-12-26 19:23:55,
829,1529,,2023-12-30 14:46:00,
830,1530,,2023-12-26 04:10:18,
831,1531,,2023-12-24 10:14:33,
832,1532,,2023-12-21 20:14:59,
833,1533,,2023-12-18 08:26:32,
834,1534,,2023-12-31 19:44:59,
835,1535,,2023-12-26 10:39:33,
836,1536,,2023-12-27 15:42:02,
837,1537,,2023-12-22 02:50:38,
838,1538,,2023-12-25 00:53:41,
839,1539,,2023-12-28 07:58:43,
840,1540,,2023-12-30 13:51:59,
841,1541,,2023-12-26 03:48:24,
842,1542,,2023-12-22 09:39:10,
843,1543,,2023-12-18 22:16:30,
844,1544,,2023-12-18 15:55:12,
845,1545,,2023-12-29 17:01:15,
846,1546,,2023-12-28 13:44:27,
847,1547,,2023-12-24 01:59:10,
848,1548,,2023-12-22 09:54:36,
849,1549,,2023-12-30 12:43:50,
850,1550,,2023-12-21 17:50:00,
851,1551,,2023-12-22 15:39:10,
852,1552,,2023-12-20 06:06:01,
853,1553,,2023-12-21 02:12:43,
854,1554,,2023-12-30 10:56:09,
855,1555,,2023-12-28 13:10:16,
856,1556,,2023-12-30 15:17:09,
857,1557,,2023-12-24 05:17:08,
858,1558,,2023-12-23 16:46:24,
859,1559,,2023-12-23 23:07:59,
860,1560,,2023-12-30 09:45:57,
861,1561,,2023-12-29 13:37:48,
862,1562,,2023-12-19 17:25:11,
863,1563,,2023-12-23 09:40:27,
864,1564,,2023-12-26 23:15:57,
865,1565,,2023-12-18 12:39:52,
866,1566,,2023-12-29 05:53:11,
867,1567,,2023-12-28 05:13:39,
868,1568,,2023-12-21 08:14:51,
869,1569,,2023-12-25 21:55:19,
870,1570,,2023-12-28 20:02:46,
871,1571,,2023-12-20 09:26:33,
872,1572,,2023-12-23 22:50:47,
873,1573,,2023-12-18 10:52:00,
874,1574,,2023-12-23 10:45:25,
875,1575,,2023-12-20 22:57:42,
876,1576,,2023-12-24 03:40:56,
877,1577,,2023-12-29 07:02:54,
878,1578,,2023-12-31 14:27:15,
879,1579,,2023-12-30 16:31:16,
880,1580,,2023-12-24 17:25:32,
881,1581,,2023-12-24 11:11:18,
882,1582,,2023-12-19 00:22:39,
883,1583,,2023-12-28 20:31:56,
884,1584,,2023-12-30 19:44:07,
885,1585,,2023-12-25 00:18:40,
886,1586,,2023-12-31 16:17:55,
887,1587,,2023-12-22 13:16:52,
888,1588,,2023-12-28 02:59:43,
889,1589,,2023-12-28 09:39:03,
890,1590,,2023-12-27 01:17:43,
891,1591,,2023-12-25 17:15:37,
892,1592,,2023-12-31 17:35:34,
893,1593,,2023-12-19 07:14:09,
894,1594,,2023-12-30 02:17:25,
895,1595,,2023-12-26 08:01:28,
896,1596,,2023-12-25 06:14:16,
897,1597,,2023-12-24 14:23:04,
898,1598,,2023-12-23 18:21:51,
899,1599,,2023-12-20 17:02:14,
900,1600,,2023-12-27 04:55:08,
901,1601,,2023-12-27 18:14:46,
902,1602,,2023-12-20 02:20:06,
903,1603,,2023-12-24 16:14:37,
904,1604,,2023-12-18 20:53:27,
905,1605,,2023-12-22 20:02:33,
906,1606,,2023-12-26 02:50:01,
907,1607,,2023-12-28 19:25:58,
908,1608,,2023-12-23 00:10:10,
909,1609,,2023-12-29 18:23:10,
910,1610,,2023-12-29 22:09:05,
911,1611,,2023-12-24 04:51:26,
912,1612,,2023-12-26 02:08:58,
913,1613,,2023-12-22 21:47:26,
914,1614,,2023-12-30 07:07:59,
915,1615,,2023-12-28 03:29:51,
916,1616,,2023-12-26 01:23:13,
917,1617,,2023-12-23 19:37:51,
918,1618,,2023-12-30 10:57:16,
919,1619,,2023-12-27 21:55:35,
920,1620,,2023-12-25 05:03:34,
921,1621,,2023-12-29 06:19:27,
922,1622,,2023-12-24 09:22:29,
923,1623,,2023-12-30 07:19:28,
924,1624,,2023-12-30 09:41:50,
925,1625,,2023-12-19 09:26:56,
926,1626,,2023-12-30 21:26:19,
927,1627,,2023-12-30 01:29:01,
928,1628,,2023-12-18 12:29:46,
929,1629,,2023-12-22 17:22:57,
930,1630,,2023-12-27 04:55:33,
931,1631,,2023-12-28 05:43:19,
932,1632,,2023-12-28 04:38:49,
933,1633,,2023-12-24 19:19:21,
934,1634,,2023-12-24 13:19:10,
935,1635,,2023-12-23 22:35:52,
936,1636,,2023-12-24 03:42:05,
937,1637,,2023-12-31 14:45:03,
938,1638,,2023-12-29 19:39:59,
939,1639,,2023-12-30 00:14:46,
940,1640,,2023-12-27 06:05:28,
941,1641,,2023-12-28 05:17:10,
942,1642,,2023-12-18 06:00:34,
943,1643,,2023-12-25 12:58:06,
944,1644,,2023-12-23 00:54:26,
945,1645,,2023-12-19 21:13:03,
946,1646,,2023-12-30 09:26:13,
947,1647,,2023-12-23 18:38:39,
948,1648,,2023-12-24 21:07:49,
949,1649,,2023-12-23 21:12:23,
950,1650,,2023-12-19 01:12:44,
951,1651,,2023-12-25 01:49:06,
952,1652,,2023-12-18 14:55:17,
953,1653,,2023-12-29 23:44:38,
954,1654,,2023-12-29 02:43:36,
955,1655,,2023-12-28 16:25:54,
956,1656,,2023-12-29 14:21:19,
957,1657,,2023-12-20 17:07:05,
958,1658,,2023-12-21 06:28:41,
959,1659,,2023-12-19 06:52:56,
960,1660,,2023-12-21 23:31:27,
961,1661,,2023-12-25 04:42:05,
962,1662,,2023-12-25 10:33:34,
963,1663,,2023-12-23 11:03:06,
964,1664,,2023-12-28 13:40:27,
965,1665,,2023-12-27 14:18:47,
966,1666,,2023-12-30 16:24:55,
967,1667,,2023-12-20 19:39:23,
968,1668,,2023-12-31 17:21:24,
969,1669,,2023-12-31 22:36:50,
970,1670,,2023-12-24 10:19:41,
971,1671,,2023-12-21 05:57:05,
972,1672,,2023-12-24 17:38:41,
973,1673,,2023-12-25 12:20:38,
974,1674,,2023-12-18 22:40:03,
975,1675,,2023-12-28 05:54:53,
976,1676,,2023-12-18 11:34:16,
977,1677,,2023-12-23 15:42:51,
978,1678,,2023-12-27 05:49:48,
979,1679,,2023-12-31 03:17:33,
980,1680,,2023-12-25 09:32:44,
981,1681,,2023-12-26 17:45:11,
982,1682,,2023-12-27 19:34:51,
983,1683,,2023-12-26 20:05:33,
984,1684,,2023-12-26 21:51:36,
985,1685,,2023-12-30 16:26:05,
986,1686,,2023-12-18 15:45:10,
987,1687,,2023-12-20 11:44:57,
988,1688,,2023-12-24 20:45:28,
989,1689,,2023-12-22 17:11:43,
990,1690,,2023-12-26 01:47:34,
991,1691,,2023-12-18 13:12:24,
992,1692,,2023-12-26 12:58:27,
993,1693,,2023-12-20 12:22:22,
994,1694,,2023-12-22 20:50:10,
995,1695,,2023-12-23 18:42:12,
996,1696,,2023-12-31 04:51:30,
997,1697,,2023-12-18 05:17:38,
998,1698,,2023-12-20 18:55:04,
999,1699,,2023-12-26 10:44:50,
1000,1700,,2023-12-25 04:14:15,
1001,1701,,2023-12-28 02:17:03,
1002,1702,,2023-12-19 08:14:22,
1003,1703,,2023-12-31 06:54:31,
1004,1704,,2023-12-18 20:02:27,
1005,1705,,2023-12-26 14:58:28,
1006,1706,,2023-12-25 12:20:11,
1007,1707,,2023-12-18 04:39:03,
1008,1708,,2023-12-26 12:59:11,
1009,1709,,2023-12-23 23:20:16,
1010,1710,,2023-12-29 01:44:23,
1011,1711,,2023-12-29 23:07:28,
1012,1712,,2023-12-31 00:47:20,
1013,1713,,2023-12-25 01:20:54,
1014,1714,,2023-12-20 10:35:33,
1015,1715,,2023-12-29 18:51:24,
1016,1716,,2023-12-25 22:18:37,
1017,1717,,2023-12-26 07:28:34,
1018,1718,,2023-12-31 12:28:07,
1019,1719,,2023-12-18 01:23:12,
1020,1720,,2023-12-20 00:44:59,
1021,1721,,2023-12-29 23:12:21,
1022,1722,,2023-12-27 23:31:09,
1023,1723,,2023-12-25 21:37:23,
1024,1724,,2023-12-28 08:10:06,
1025,1725,,2023-12-22 01:14:06,
1026,1726,,2023-12-23 19:42:44,
1027,1727,,2023-12-19 10:34:27,
1028,1728,,2023-12-18 09:04:42,
1029,1729,,2023-12-27 18:33:32,
1030,1730,,2023-12-22 07:23:32,
1031,1731,,2023-12-30 14:55:51,
1032,1732,,2023-12-19 06:27:38,
1033,1733,,2023-12-21 21:57:40,
1034,1734,,2023-12-29 13:20:01,
1035,1735,,2023-12-28 15:55:59,
1036,1736,,2023-12-26 16:23:27,
1037,1737,,2023-12-28 10:06:10,
1038,1738,,2023-12-25 21:51:52,
1039,1739,,2023-12-22 02:31:24,
1040,1740,,2023-12-26 05:30:09,
1041,1741,,2023-12-29 08:59:01,
1042,1742,,2023-12-20 04:00:02,
1043,1743,,2023-12-22 18:04:48,
1044,1744,,2023-12-22 23:44:24,
1045,1745,,2023-12-22 03:14:23,
1046,1746,,2023-12-23 20:27:52,
1047,1747,,2023-12-28 10:37:07,
1048,1748,,2023-12-27 04:05:36,
1049,1749,,2023-12-25 21:08:57,
1050,1750,,2023-12-29 00:14:30,
1051,1751,,2023-12-19 11:13:05,
1052,1752,,2023-12-26 12:02:28,
1053,1753,,2023-12-23 09:23:20,
1054,1754,,2023-12-30 19:18:22,
1055,1755,,2023-12-27 21:16:38,
1056,1756,,2023-12-26 13:56:25,
1057,1757,,2023-12-26 06:09:59,
1058,1758,,2023-12-21 09:43:34,
1059,1759,,2023-12-31 22:28:44,
1060,1760,,2023-12-22 13:48:44,
1061,1761,,2023-12-29 05:08:28,
1062,1762,,2023-12-23 08:29:32,
1063,1763,,2023-12-18 03:51:10,
1064,1764,,2023-12-28 02:28:02,
1065,1765,,2023-12-28 18:52:27,
1066,1766,,2023-12-22 02:57:41,
1067,1767,,2023-12-29 01:42:07,
1068,1768,,2023-12-25 06:12:04,
1069,1769,,2023-12-18 13:55:38,
1070,1770,,2023-12-24 23:54:55,
1071,1771,,2023-12-25 08:35:13,
1072,1772,,2023-12-24 20:39:40,
1073,1773,,2023-12-22 01:57:56,
1074,1774,,2023-12-27 14:44:12,
1075,1775,,2023-12-30 09:37:25,
1076,1776,,2023-12-19 11:55:21,
1077,1777,,2023-12-18 17:24:38,
1078,1778,,2023-12-24 06:01:19,
1079,1779,,2023-12-25 06:05:21,
1080,1780,,2023-12-18 16:48:05,
1081,1781,,2023-12-22 10:41:33,
1082,1782,,2023-12-18 00:18:40,
1083,1783,,2023-12-28 02:44:34,
1084,1784,,2023-12-28 08:04:25,
1085,1785,,2023-12-24 18:30:17,
1086,1786,,2023-12-26 09:08:41,
1087,1787,,2023-12-21 00:13:39,
1088,1788,,2023-12-23 11:02:59,
1089,1789,,2023-12-24 22:11:02,
1090,1790,,2023-12-28 19:19:30,
1091,1791,,2023-12-26 01:07:29,
1092,1792,,2023-12-20 07:33:22,
1093,1793,,2023-12-24 18:22:04,
1094,1794,,2023-12-28 03:24:23,
1095,1795,,2023-12-31 07:20:52,
1096,1796,,2023-12-25 04:52:09,
1097,1797,,2023-12-22 00:44:38,
1098,1798,,2023-12-24 05:21:46,
1099,1799,,2023-12-31 00:41:34,
1100,1800,,2023-12-19 05:30:28,
1101,1801,,2023-12-19 18:38:04,
1102,1802,,2023-12-19 16:17:24,
1103,1803,,2023-12-29 07:55:08,
1104,1804,,2023-12-18 19:11:00,
1105,1805,,2023-12-29 06:31:25,
1106,1806,,2023-12-23 12:05:47,
1107,1807,,2023-12-27 04:08:34,
1108,1808,,2023-12-19 15:54:18,
1109,1809,,2023-12-20 04:55:30,
1110,1810,,2023-12-26 19:44:48,
1111,1811,,2023-12-24 21:15:28,
1112,1812,,2023-12-30 10:21:49,
1113,1813,,2023-12-28 15:39:55,
1114,1814,,2023-12-26 18:44:59,
1115,1815,,2023-12-28 19:02:42,
1116,1816,,2023-12-23 19:46:39,
1117,1817,,2023-12-18 07:11:58,
1118,1818,,2023-12-23 16:48:18,
1119,1819,,2023-12-21 05:18:08,
1120,1820,,2023-12-21 05:52:58,
1121,1821,,2023-12-28 21:56:04,
1122,1822,,2023-12-28 17:41:36,
1123,1823,,2023-12-24 04:11:13,
1124,1824,,2023-12-29 17:06:39,
1125,1825,,2023-12-31 10:12:22,
1126,1826,,2023-12-31 13:21:28,
1127,1827,,2023-12-22 22:24:36,
1128,1828,,2023-12-18 19:53:24,
1129,1829,,2023-12-22 07:42:33,
1130,1830,,2023-12-20 04:19:02,
1131,1831,,2023-12-30 08:51:37,
1132,1832,,2023-12-25 00:46:27,
1133,1833,,2023-12-24 04:21:29,
1134,1834,,2023-12-29 19:22:32,
1135,1835,,2023-12-24 22:29:54,
1136,1836,,2023-12-22 16:57:06,
1137,1837,,2023-12-26 19:33:17,
1138,1838,,2023-12-27 06:29:05,
1139,1839,,2023-12-31 10:21:47,
1140,1840,,2023-12-30 13:43:51,
1141,1841,,2023-12-27 17:22:03,
1142,1842,,2023-12-31 23:09:17,
1143,1843,,2023-12-23 11:50:09,
1144,1844,,2023-12-24 06:14:22,
1145,1845,,2023-12-18 23:13:51,
1146,1846,,2023-12-20 04:19:55,
1147,1847,,2023-12-31 19:03:53,
1148,1848,,2023-12-21 01:05:30,
1149,1849,,2023-12-18 22:08:31,
1150,1850,,2023-12-21 16:36:04,
1151,1851,,2023-12-31 22:04:38,
1152,1852,,2023-12-31 16:11:50,
1153,1853,,2023-12-19 19:43:56,
1154,1854,,2023-12-31 08:24:00,
1155,1855,,2023-12-20 05:53:23,
1156,1856,,2023-12-27 19:27:17,
1157,1857,,2023-12-19 14:23:38,
1158,1858,,2023-12-26 06:52:09,
1159,1859,,2023-12-21 05:02:53,
1160,1860,,2023-12-22 11:40:32,
1161,1861,,2023-12-18 13:11:28,
1162,1862,,2023-12-22 19:37:17,
1163,1863,,2023-12-23 22:42:40,
1164,1864,,2023-12-20 08:46:01,
1165,1865,,2023-12-31 23:30:36,
1166,1866,,2023-12-18 13:45:39,
1167,1867,,2023-12-21 06:21:34,
1168,1868,,2023-12-25 21:09:41,
1169,1869,,2023-12-29 19:59:53,
1170,1870,,2023-12-18 06:02:06,
1171,1871,,2023-12-28 15:31:55,
1172,1872,,2023-12-19 02:10:12,
1173,1873,,2023-12-18 13:47:54,
1174,1874,,2023-12-24 15:47:04,
1175,1875,,2023-12-23 19:28:26,
1176,1876,,2023-12-26 13:18:28,
1177,1877,,2023-12-30 06:02:24,
1178,1878,,2023-12-22 07:47:06,
1179,1879,,2023-12-29 10:10:25,
1180,1880,,2023-12-19 14:51:20,
1181,1881,,2023-12-20 03:00:56,
1182,1882,,2023-12-24 14:56:06,
1183,1883,,2023-12-24 21:17:42,
1184,1884,,2023-12-23 16:33:25,
1185,1885,,2023-12-27 04:02:42,
1186,1886,,2023-12-19 02:59:29,
1187,1887,,2023-12-31 21:29:59,
1188,1888,,2023-12-20 07:24:12,
1189,1889,,2023-12-20 00:11:06,
1190,1890,,2023-12-20 08:17:50,
1191,1891,,2023-12-31 13:13:41,
1192,1892,,2023-12-24 19:50:48,
1193,1893,,2023-12-23 09:11:46,
1194,1894,,2023-12-28 07:53:38,
1195,1895,,2023-12-30 01:00:39,
1196,1896,,2023-12-30 17:43:13,
1197,1897,,2023-12-18 17:19:09,
1198,1898,,2023-12-24 15:06:56,
1199,1899,,2023-12-22 18:05:33,
1200,1900,,2023-12-26 17:23:13,
1201,1901,,2023-12-22 02:07:29,
1202,1902,,2023-12-26 17:31:36,
1203,1903,,2023-12-29 10:58:43,
1204,1904,,2023-12-23 20:44:10,
1205,1905,,2023-12-27 23:21:51,
1206,1906,,2023-12-25 16:35:20,
1207,1907,,2023-12-27 22:23:24,
1208,1908,,2023-12-19 11:14:26,
1209,1909,,2023-12-31 16:45:04,
1210,1910,,2023-12-31 14:57:59,
1211,1911,,2023-12-27 19:48:46,
1212,1912,,2023-12-23 22:19:10,
1213,1913,,2023-12-19 05:34:56,
1214,1914,,2023-12-23 12:22:46,
1215,1915,,2023-12-23 18:54:23,
1216,1916,,2023-12-20 04:24:26,
1217,1917,,2023-12-23 01:09:36,
1218,1918,,2023-12-19 11:49:31,
1219,1919,,2023-12-30 05:23:34,
1220,1920,,2023-12-28 15:41:08,
1221,1921,,2023-12-31 15:06:20,
1222,1922,,2023-12-22 15:11:05,
1223,1923,,2023-12-23 11:37:02,
1224,1924,,2023-12-18 07:06:00,
1225,1925,,2023-12-22 16:03:14,
1226,1926,,2023-12-31 00:04:11,
1227,1927,,2023-12-24 20:37:38,
1228,1928,,2023-12-24 07:24:37,
1229,1929,,2023-12-23 00:09:37,
1230,1930,,2023-12-21 12:09:44,
1231,1931,,2023-12-25 18:00:04,
1232,1932,,2023-12-18 18:54:22,
1233,1933,,2023-12-31 12:51:26,
1234,1934,,2023-12-28 14:07:13,
1235,1935,,2023-12-20 20:51:13,
1236,1936,,2023-12-21 12:55:14,
1237,1937,,2023-12-23 16:50:16,
1238,1938,,2023-12-18 09:00:00,
1239,1939,,2023-12-19 16:44:43,
1240,1940,,2023-12-18 09:32:13,
1241,1941,,2023-12-22 13:22:06,
1242,1942,,2023-12-27 18:01:37,
1243,1943,,2023-12-30 17:21:40,
1244,1944,,2023-12-31 08:31:54,
1245,1945,,2023-12-23 21:08:32,
1246,1946,,2023-12-31 13:20:46,
1247,1947,,2023-12-31 08:04:20,
1248,1948,,2023-12-25 11:33:38,
1249,1949,,2023-12-27 05:24:32,
1250,1950,,2023-12-27 23:15:55,
1251,1951,,2023-12-26 07:40:34,
1252,1952,,2023-12-23 19:42:03,
1253,1953,,2023-12-21 11:35:35,
1254,1954,,2023-12-31 15:46:19,
1255,1955,,2023-12-23 10:04:45,
1256,1956,,2023-12-24 04:20:34,
1257,1957,,2023-12-29 07:08:09,
1258,1958,,2023-12-27 12:41:53,
1259,1959,,2023-12-28 04:03:41,
1260,1960,,2023-12-30 12:59:00,
1261,1961,,2023-12-24 11:14:53,
1262,1962,,2023-12-19 08:44:39,
1263,1963,,2023-12-20 04:24:06,
1264,1964,,2023-12-26 23:02:54,
1265,1965,,2023-12-18 12:55:46,
1266,1966,,2023-12-26 11:18:59,
1267,1967,,2023-12-28 09:27:04,
1268,1968,,2023-12-31 23:38:43,
1269,1969,,2023-12-27 20:46:02,
1270,1970,,2023-12-26 21:30:48,
1271,1971,,2023-12-19 08:13:55,
1272,1972,,2023-12-21 14:18:13,
1273,1973,,2023-12-22 10:54:11,
1274,1974,,2023-12-26 10:06:50,
1275,1975,,2023-12-26 20:59:29,
1276,1976,,2023-12-31 21:45:41,
1277,1977,,2023-12-28 18:22:09,
1278,1978,,2023-12-24 19:00:31,
1279,1979,,2023-12-25 06:33:07,
1280,1980,,2023-12-26 06:46:35,
1281,1981,,2023-12-26 13:38:02,
1282,1982,,2023-12-28 09:07:30,
1283,1983,,2023-12-21 12:54:33,
1284,1984,,2023-12-21 00:26:30,
1285,1985,,2023-12-28 21:37:33,
1286,1986,,2023-12-18 22:44:08,
1287,1987,,2023-12-24 00:58:47,
1288,1988,,2023-12-19 13:42:39,
1289,1989,,2023-12-29 01:22:50,
1290,1990,,2023-12-27 23:48:39,
1291,1991,,2023-12-18 07:13:14,
1292,1992,,2023-12-25 20:43:41,
1293,1993,,2023-12-20 20:12:45,
1294,1994,,2023-12-22 04:12:01,
